Date(YYYY-MM-DD hh:mm:ss),AvgWindSpeed,AvgWindDirection
2006-09-05 20:20:00,2.556,108.6
2006-09-05 20:30:00,1.98,52.5
2006-09-05 20:40:00,3.154,30.47
2006-09-05 20:50:00,1.223,59.08
2006-09-05 21:00:00,.794,172.3
2006-09-05 21:10:00,.803,354.9
2006-09-05 21:20:00,1.274,72
2006-09-05 21:30:00,1.92,24.44
2006-09-05 21:40:00,1.42,39.98
2006-09-05 21:50:00,1.832,46.26
2006-09-05 22:00:00,2.207,35.06
2006-09-05 22:10:00,1.138,36.28
2006-09-05 22:20:00,2.312,32.27
2006-09-05 22:30:00,2.508,28.46
2006-09-05 22:40:00,3.325,39.19
2006-09-05 22:50:00,2.023,30.58
2006-09-05 23:00:00,2.619,32.92
2006-09-05 23:10:00,3.619,31.72
2006-09-05 23:20:00,2.495,27.26
2006-09-05 23:30:00,.817,124.8
2006-09-05 23:40:00,.793,187.9
2006-09-05 23:50:00,1.637,154.2
2006-09-06 00:00:00,.797,186.9
2006-09-06 00:10:00,.794,46.88
2006-09-06 00:20:00,2.847,87.7
2006-09-06 00:30:00,1.252,25.84
2006-09-06 00:40:00,.792,110.8
2006-09-06 00:50:00,1.379,335.7
2006-09-06 01:00:00,.793,97.1
2006-09-06 01:10:00,.792,112
2006-09-06 01:20:00,.809,62
2006-09-06 01:30:00,1.019,19.76
2006-09-06 01:40:00,.869,178.3
2006-09-06 01:50:00,.793,214.6
2006-09-06 02:00:00,.795,301.8
2006-09-06 02:10:00,1.181,234.5
2006-09-06 02:20:00,.793,198.6
2006-09-06 02:30:00,.806,308.5
2006-09-06 02:40:00,1.318,73.6
2006-09-06 02:50:00,.993,81.7
2006-09-06 03:00:00,.792,174.8
2006-09-06 03:10:00,1.783,169.4
2006-09-06 03:20:00,1.369,72.6
2006-09-06 03:30:00,4.204,6.816
2006-09-06 03:40:00,2.31,7.3
2006-09-06 03:50:00,3.98,15.27
2006-09-06 04:00:00,2.141,33.32
2006-09-06 04:10:00,3.292,124.3
2006-09-06 04:20:00,1.172,147.8
2006-09-06 04:30:00,3.57,30.36
2006-09-06 04:40:00,1.628,210.1
2006-09-06 04:50:00,1.169,79.2
2006-09-06 05:00:00,1.614,40.2
2006-09-06 05:10:00,1.34,16.11
2006-09-06 05:20:00,.927,62.32
2006-09-06 05:30:00,2.257,165.6
2006-09-06 05:40:00,.826,312.9
2006-09-06 05:50:00,1.278,59.93
2006-09-06 06:00:00,1.033,289.1
2006-09-06 06:10:00,1.085,26.66
2006-09-06 06:20:00,1.316,160.8
2006-09-06 06:30:00,1.687,271.4
2006-09-06 06:40:00,2.461,29.34
2006-09-06 06:50:00,2.322,333.6
2006-09-06 07:00:00,1.806,.12
2006-09-06 07:10:00,.792,353.8
2006-09-06 07:20:00,.793,53.57
2006-09-06 07:30:00,.909,156.8
2006-09-06 07:40:00,.793,133
2006-09-06 07:50:00,.793,61.32
2006-09-06 08:00:00,.984,227.3
2006-09-06 08:10:00,2.05,213.1
2006-09-06 08:20:00,1.774,186.8
2006-09-06 08:30:00,2.273,208.6
2006-09-06 08:40:00,1.266,206.8
2006-09-06 08:50:00,.795,210.8
2006-09-06 09:00:00,2.219,195.2
2006-09-06 09:10:00,3.434,193.3
2006-09-06 09:20:00,2.796,211.5
2006-09-06 09:30:00,3.644,207
2006-09-06 09:40:00,6.175,204.2
2006-09-06 09:50:00,5.36,191.2
2006-09-06 10:00:00,7.32,191.3
2006-09-06 10:10:00,7.5,171.8
2006-09-06 10:20:00,5.462,199.5
2006-09-06 10:30:00,3.992,247.4
2006-09-06 10:40:00,3.429,210.7
2006-09-06 10:50:00,1.921,355.2
2006-09-06 11:00:00,3.181,118.2
2006-09-06 11:10:00,4.171,97.1
2006-09-06 11:20:00,3.987,52.84
2006-09-06 11:30:00,6.901,29.65
2006-09-06 11:40:00,8.07,59.69
2006-09-06 11:50:00,6.579,72.4
2006-09-06 12:00:00,8.12,65.76
2006-09-06 12:10:00,3.479,247.3
2006-09-06 12:20:00,7.45,53.72
2006-09-06 12:30:00,5.757,104.5
2006-09-06 12:40:00,3.823,136.6
2006-09-06 12:50:00,5.147,107.4
2006-09-06 13:00:00,4.83,112.3
2006-09-06 13:10:00,1.33,95.1
2006-09-06 13:20:00,1.646,127.3
2006-09-06 13:30:00,1.334,109.2
2006-09-06 13:40:00,2.984,197.9
2006-09-06 13:50:00,2.784,182.5
2006-09-06 14:00:00,5.709,199.1
2006-09-06 14:10:00,3.774,180.4
2006-09-06 14:20:00,4.882,194.9
2006-09-06 14:30:00,6.125,193.6
2006-09-06 14:40:00,5.119,174.6
2006-09-06 14:50:00,3.335,217.5
2006-09-06 15:00:00,5.091,223
2006-09-06 15:10:00,3.217,232.8
2006-09-06 15:20:00,3.168,261
2006-09-06 15:30:00,1.429,281.1
2006-09-06 15:40:00,2.326,281.8
2006-09-06 15:50:00,1.441,201.6
2006-09-06 16:00:00,2.939,289.7
2006-09-06 16:10:00,2.208,252.1
2006-09-06 16:20:00,5.012,291.7
2006-09-06 16:30:00,3.504,295.4
2006-09-06 16:40:00,3.162,280.3
2006-09-06 16:50:00,3.507,255.4
2006-09-06 17:00:00,4.327,273.2
2006-09-06 17:10:00,3.919,250.1
2006-09-06 17:20:00,2.285,255.7
2006-09-06 17:30:00,.795,245.5
2006-09-06 17:40:00,.868,296.3
2006-09-06 17:50:00,.792,341
2006-09-06 18:00:00,1.104,11.31
2006-09-06 18:10:00,3.069,9.21
2006-09-06 18:20:00,2.533,23.84
2006-09-06 18:30:00,2.514,48.16
2006-09-06 18:40:00,2.236,50.55
2006-09-06 18:50:00,1.059,46.86
2006-09-06 19:00:00,1.006,86.8
2006-09-06 19:10:00,2.36,99.7
2006-09-06 19:20:00,1.919,105.4
2006-09-06 19:30:00,.792,11.61
2006-09-06 19:40:00,1.309,33.66
2006-09-06 19:50:00,.792,48.61
2006-09-06 20:00:00,.815,45.07
2006-09-06 20:10:00,.793,42.25
2006-09-06 20:20:00,1.062,97.5
2006-09-06 20:30:00,.792,16.42
2006-09-06 20:40:00,1.922,42.06
2006-09-06 20:50:00,1.555,65.83
2006-09-06 21:00:00,1.166,65.14
2006-09-06 21:10:00,.792,36.3
2006-09-06 21:20:00,1.273,95.3
2006-09-06 21:30:00,1.739,132.5
2006-09-06 21:40:00,1.348,67.78
2006-09-06 21:50:00,.809,73.6
2006-09-06 22:00:00,1.871,94.4
2006-09-06 22:10:00,1.986,15.02
2006-09-06 22:20:00,1.106,8.47
2006-09-06 22:30:00,1.078,52.45
2006-09-06 22:40:00,1.765,41.73
2006-09-06 22:50:00,.794,34.34
2006-09-06 23:00:00,3.962,13.46
2006-09-06 23:10:00,1.581,29.82
2006-09-06 23:20:00,.792,245.9
2006-09-06 23:30:00,1.025,44.05
2006-09-06 23:40:00,1.144,140.9
2006-09-06 23:50:00,.792,125.4
2006-09-07 00:00:00,.875,328.3
2006-09-07 00:10:00,1.869,3.765
2006-09-07 00:20:00,.925,77.5
2006-09-07 00:30:00,.792,20.66
2006-09-07 00:40:00,1.056,104.9
2006-09-07 00:50:00,.832,164.6
2006-09-07 01:00:00,.792,206
2006-09-07 01:10:00,1.15,22.53
2006-09-07 01:20:00,1.382,9.96
2006-09-07 01:30:00,.793,105.4
2006-09-07 01:40:00,1.078,155.7
2006-09-07 01:50:00,.794,231.2
2006-09-07 02:00:00,.899,9.21
2006-09-07 02:10:00,.875,64.19
2006-09-07 02:20:00,.792,37.52
2006-09-07 02:30:00,.794,1.109
2006-09-07 02:40:00,.792,4.362
2006-09-07 02:50:00,.803,104.8
2006-09-07 03:00:00,.792,8.72
2006-09-07 03:10:00,.792,161.2
2006-09-07 03:20:00,.792,260
2006-09-07 03:30:00,.792,56.28
2006-09-07 03:40:00,.792,41.23
2006-09-07 03:50:00,.792,171.2
2006-09-07 04:00:00,.792,112
2006-09-07 04:10:00,.792,135.3
2006-09-07 04:20:00,.793,289
2006-09-07 04:30:00,.794,14
2006-09-07 04:40:00,.792,60.15
2006-09-07 04:50:00,.792,255
2006-09-07 05:00:00,1.908,86.6
2006-09-07 05:10:00,.792,313.8
2006-09-07 05:20:00,.84,93.6
2006-09-07 05:30:00,1.267,155.2
2006-09-07 05:40:00,1.324,61.96
2006-09-07 05:50:00,.793,312
2006-09-07 06:00:00,.792,297.6
2006-09-07 06:10:00,.792,1.848
2006-09-07 06:20:00,.792,18.58
2006-09-07 06:30:00,.792,91.2
2006-09-07 06:40:00,.792,140.3
2006-09-07 06:50:00,.792,184.1
2006-09-07 07:00:00,.792,225
2006-09-07 07:10:00,.792,4.097
2006-09-07 07:20:00,.792,283.4
2006-09-07 07:30:00,.792,250.1
2006-09-07 07:40:00,.792,21.51
2006-09-07 07:50:00,.792,165.9
2006-09-07 08:00:00,.792,179.9
2006-09-07 08:10:00,1.08,215.3
2006-09-07 08:20:00,.837,250.4
2006-09-07 08:30:00,.795,233.2
2006-09-07 08:40:00,.803,230.8
2006-09-07 08:50:00,.793,222.1
2006-09-07 09:00:00,1.58,241
2006-09-07 09:10:00,2.445,241.7
2006-09-07 09:20:00,2.191,176.5
2006-09-07 09:30:00,1.49,191.2
2006-09-07 09:40:00,1.152,155
2006-09-07 09:50:00,2.803,251.6
2006-09-07 10:00:00,4.28,174.4
2006-09-07 10:10:00,3.907,195.1
2006-09-07 10:20:00,5.386,186.1
2006-09-07 10:30:00,5.005,182.1
2006-09-07 10:40:00,6.441,192.5
2006-09-07 10:50:00,7.05,203.9
2006-09-07 11:00:00,6.154,199.8
2006-09-07 11:10:00,4.229,187.5
2006-09-07 11:20:00,6.857,210.3
2006-09-07 11:30:00,6.137,241.2
2006-09-07 11:40:00,5.09,204
2006-09-07 11:50:00,5.184,118.6
2006-09-07 12:00:00,4.058,241.4
2006-09-07 12:10:00,3.465,241
2006-09-07 12:20:00,3.163,237.3
2006-09-07 12:30:00,4.484,283.3
2006-09-07 12:40:00,7.97,62.93
2006-09-07 12:50:00,4.427,245.8
2006-09-07 13:00:00,5.783,40.38
2006-09-07 13:10:00,3.39,188.9
2006-09-07 13:20:00,5.023,7.33
2006-09-07 13:30:00,2.259,90.5
2006-09-07 13:40:00,3.038,109.1
2006-09-07 13:50:00,5.472,147.8
2006-09-07 14:00:00,7.63,152.3
2006-09-07 14:10:00,6.862,121.5
2006-09-07 14:20:00,5.129,83.1
2006-09-07 14:30:00,6.894,96.2
2006-09-07 14:40:00,8.82,71
2006-09-07 14:50:00,6.495,82.8
2006-09-07 15:00:00,4.849,133.5
2006-09-07 15:10:00,6.207,102.9
2006-09-07 15:20:00,5.504,79.8
2006-09-07 15:30:00,6.012,80.9
2006-09-07 15:40:00,4.009,94.4
2006-09-07 15:50:00,3.848,122.2
2006-09-07 16:00:00,4.563,118.3
2006-09-07 16:10:00,3.757,92.7
2006-09-07 16:20:00,1.768,72.2
2006-09-07 16:30:00,.942,119.9
2006-09-07 16:40:00,2.932,224.8
2006-09-07 16:50:00,4.158,280.1
2006-09-07 17:00:00,4.251,297.2
2006-09-07 17:10:00,4.548,296.4
2006-09-07 17:20:00,5.075,310.9
2006-09-07 17:30:00,5.796,313.3
2006-09-07 17:40:00,5.226,325
2006-09-07 17:50:00,3.275,.799
2006-09-07 18:00:00,4.544,322
2006-09-07 18:10:00,5.435,340.5
2006-09-07 18:20:00,4.282,264.9
2006-09-07 18:30:00,4.597,106.3
2006-09-07 18:40:00,3.27,286.1
2006-09-07 18:50:00,4.093,308.3
2006-09-07 19:00:00,2.861,283.6
2006-09-07 19:10:00,3.821,60.64
2006-09-07 19:20:00,4.983,43.29
2006-09-07 19:30:00,4.156,95.9
2006-09-07 19:40:00,8.18,62.86
2006-09-07 19:50:00,6.998,74.8
2006-09-07 20:00:00,3.861,119.8
2006-09-07 20:10:00,3.456,89.3
2006-09-07 20:20:00,2.542,68.61
2006-09-07 20:30:00,5.787,52.11
2006-09-07 20:40:00,6.771,65.92
2006-09-07 20:50:00,5.457,213
2006-09-07 21:00:00,2.035,184.8
2006-09-07 21:10:00,3.074,11.33
2006-09-07 21:20:00,1.994,43.44
2006-09-07 21:30:00,5.595,175.9
2006-09-07 21:40:00,2.286,111.7
2006-09-07 21:50:00,1.874,203.3
2006-09-07 22:00:00,1.223,158.3
2006-09-07 22:10:00,1.768,104.1
2006-09-07 22:20:00,1.739,137.1
2006-09-07 22:30:00,1.93,87
2006-09-07 22:40:00,1.731,94.5
2006-09-07 22:50:00,1.281,123.8
2006-09-07 23:00:00,.983,136.9
2006-09-07 23:10:00,.81,156.4
2006-09-07 23:20:00,.986,125.8
2006-09-07 23:30:00,.824,176.8
2006-09-07 23:40:00,2.246,149.3
2006-09-07 23:50:00,1.144,161.5
2006-09-08 00:00:00,2.416,147.7
2006-09-08 00:10:00,1.178,96.6
2006-09-08 00:20:00,1.172,12.74
2006-09-08 00:30:00,4.03,297.5
2006-09-08 00:40:00,4.142,297.6
2006-09-08 00:50:00,2.683,297.3
2006-09-08 01:00:00,2.223,298.9
2006-09-08 01:10:00,1.953,334.7
2006-09-08 01:20:00,.936,357.4
2006-09-08 01:30:00,.978,334.7
2006-09-08 01:40:00,.832,11.08
2006-09-08 01:50:00,2.051,1.497
2006-09-08 02:00:00,2.585,359.8
2006-09-08 02:10:00,1.523,92.9
2006-09-08 02:20:00,.872,168.4
2006-09-08 02:30:00,1.019,6.786
2006-09-08 02:40:00,.792,16.22
2006-09-08 02:50:00,.792,48.8
2006-09-08 03:00:00,1.334,26.29
2006-09-08 03:10:00,.932,32.96
2006-09-08 03:20:00,.793,116.4
2006-09-08 03:30:00,1.2,110
2006-09-08 03:40:00,.795,315.1
2006-09-08 03:50:00,.795,20.15
2006-09-08 04:00:00,1.756,25.72
2006-09-08 04:10:00,2.649,16.6
2006-09-08 04:20:00,2.234,106
2006-09-08 04:30:00,1.058,143.8
2006-09-08 04:40:00,.792,27.37
2006-09-08 04:50:00,.853,88
2006-09-08 05:00:00,.792,46.19
2006-09-08 05:10:00,.792,306.5
2006-09-08 05:20:00,.792,254.7
2006-09-08 05:30:00,.792,223.4
2006-09-08 05:40:00,.792,33.25
2006-09-08 05:50:00,1.028,3.34
2006-09-08 06:00:00,.792,2.365
2006-09-08 06:10:00,.841,172.8
2006-09-08 06:20:00,.792,25.62
2006-09-08 06:30:00,3.432,21.26
2006-09-08 06:40:00,3.71,24.9
2006-09-08 06:50:00,3.923,38.36
2006-09-08 07:00:00,3.484,36.85
2006-09-08 07:10:00,.793,154.9
2006-09-08 07:20:00,3.002,37.46
2006-09-08 07:30:00,1.704,127.4
2006-09-08 07:40:00,1.554,159.9
2006-09-08 07:50:00,.792,140
2006-09-08 08:00:00,1.159,217.8
2006-09-08 08:10:00,.793,162.2
2006-09-08 08:20:00,.805,198.3
2006-09-08 08:30:00,2.041,167.4
2006-09-08 08:40:00,1.589,198.8
2006-09-08 08:50:00,.793,268.1
2006-09-08 09:00:00,.802,266.1
2006-09-08 09:10:00,.818,198.7
2006-09-08 09:20:00,2.224,178.7
2006-09-08 09:30:00,3.33,125.2
2006-09-08 09:40:00,4.166,92.9
2006-09-08 09:50:00,4.081,134.9
2006-09-08 10:00:00,2.591,112.8
2006-09-08 10:10:00,2.121,89.9
2006-09-08 10:20:00,2.483,172.9
2006-09-08 10:30:00,2.262,187.3
2006-09-08 10:40:00,1.025,157.8
2006-09-08 10:50:00,3.043,180
2006-09-08 11:00:00,2.421,169.6
2006-09-08 11:10:00,3.291,166.6
2006-09-08 11:20:00,2.722,147.7
2006-09-08 11:30:00,2.559,157.1
2006-09-08 11:40:00,3.681,174.1
2006-09-08 11:50:00,2.788,185.1
2006-09-08 12:00:00,2.663,139.3
2006-09-08 12:10:00,4.296,136.8
2006-09-08 12:20:00,2.911,128.9
2006-09-08 12:30:00,3.056,136.4
2006-09-08 12:40:00,3.009,175.7
2006-09-08 12:50:00,5.16,204.1
2006-09-08 13:00:00,4.576,190.2
2006-09-08 13:10:00,3.327,221.6
2006-09-08 13:20:00,3.385,242.6
2006-09-08 13:30:00,.821,354.3
2006-09-08 13:40:00,1.185,18.86
2006-09-08 13:50:00,2.363,8.89
2006-09-08 14:00:00,3.35,15.71
2006-09-08 14:10:00,2.442,23.45
2006-09-08 14:20:00,3.349,72.2
2006-09-08 14:30:00,1.288,349
2006-09-08 14:40:00,1.185,227.6
2006-09-08 14:50:00,3.371,185.2
2006-09-08 15:00:00,2.084,190.2
2006-09-08 15:10:00,3.831,178.6
2006-09-08 15:20:00,4.676,156.4
2006-09-08 15:30:00,2.782,134.5
2006-09-08 15:40:00,2.451,116.1
2006-09-08 15:50:00,2.967,135.5
2006-09-08 16:00:00,2.663,169.3
2006-09-08 16:10:00,2.395,175.4
2006-09-08 16:20:00,2.07,156.5
2006-09-08 16:30:00,1.321,68.03
2006-09-08 16:40:00,1.58,168.7
2006-09-08 16:50:00,2.635,165.6
2006-09-08 17:00:00,2.15,155.4
2006-09-08 17:10:00,2.304,132.5
2006-09-08 17:20:00,1.231,124.4
2006-09-08 17:30:00,2.268,167.8
2006-09-08 17:40:00,1.187,177
2006-09-08 17:50:00,.792,266.6
2006-09-08 18:00:00,.792,283.8
2006-09-08 18:10:00,.792,20.27
2006-09-08 18:20:00,.792,17.91
2006-09-08 18:30:00,.792,323.8
2006-09-08 18:40:00,.795,328.5
2006-09-08 18:50:00,.805,.364
2006-09-08 19:00:00,1.205,18.25
2006-09-08 19:10:00,.793,37.41
2006-09-08 19:20:00,.792,25.76
2006-09-08 19:30:00,.792,3.094
2006-09-08 19:40:00,.793,29.14
2006-09-08 19:50:00,.792,335.3
2006-09-08 20:00:00,.792,28.29
2006-09-08 20:10:00,.792,17.47
2006-09-08 20:20:00,.851,27.78
2006-09-08 20:30:00,.792,43.36
2006-09-08 20:40:00,.792,50.69
2006-09-08 20:50:00,.792,130.9
2006-09-08 21:00:00,.792,144.7
2006-09-08 21:10:00,.792,34.82
2006-09-08 21:20:00,.997,329.4
2006-09-08 21:30:00,.805,335.6
2006-09-08 21:40:00,1.561,290.9
2006-09-08 21:50:00,.797,334.8
2006-09-08 22:00:00,1.221,11.4
2006-09-08 22:10:00,.792,335.6
2006-09-08 22:20:00,.792,170.2
2006-09-08 22:30:00,.792,184.7
2006-09-08 22:40:00,.792,201
2006-09-08 22:50:00,.794,331.4
2006-09-08 23:00:00,.793,26.31
2006-09-08 23:10:00,.792,279.6
2006-09-08 23:20:00,.792,242.2
2006-09-08 23:30:00,.792,307.8
2006-09-08 23:40:00,.792,305.4
2006-09-08 23:50:00,.794,52.58
2006-09-09 00:00:00,1.623,354.5
2006-09-09 00:10:00,1.03,14.96
2006-09-09 00:20:00,.955,10.97
2006-09-09 00:30:00,.896,94.5
2006-09-09 00:40:00,.861,109
2006-09-09 00:50:00,.792,353.3
2006-09-09 01:00:00,.792,64.82
2006-09-09 01:10:00,.792,113.7
2006-09-09 01:20:00,.794,286.3
2006-09-09 01:30:00,.792,333.4
2006-09-09 01:40:00,.792,112.4
2006-09-09 01:50:00,.797,121.2
2006-09-09 02:00:00,.792,329.2
2006-09-09 02:10:00,1.212,25.62
2006-09-09 02:20:00,2.918,43.69
2006-09-09 02:30:00,1.039,37.29
2006-09-09 02:40:00,1.318,150.7
2006-09-09 02:50:00,2.18,134
2006-09-09 03:00:00,1.004,29.14
2006-09-09 03:10:00,1.535,9.58
2006-09-09 03:20:00,1.228,354.1
2006-09-09 03:30:00,.886,98.5
2006-09-09 03:40:00,.804,3.676
2006-09-09 03:50:00,1.285,42.37
2006-09-09 04:00:00,2.059,71.4
2006-09-09 04:10:00,1.056,79.9
2006-09-09 04:20:00,.794,193.6
2006-09-09 04:30:00,.858,43.09
2006-09-09 04:40:00,.792,272.4
2006-09-09 04:50:00,.792,35.89
2006-09-09 05:00:00,1.649,72.4
2006-09-09 05:10:00,.938,352.7
2006-09-09 05:20:00,1.549,92.4
2006-09-09 05:30:00,1.131,95.3
2006-09-09 05:40:00,1.403,289.7
2006-09-09 05:50:00,1.401,102.7
2006-09-09 06:00:00,2.349,31.39
2006-09-09 06:10:00,1.803,348
2006-09-09 06:20:00,1.378,162.8
2006-09-09 06:30:00,.845,287.5
2006-09-09 06:40:00,.796,23.41
2006-09-09 06:50:00,1.11,25.87
2006-09-09 07:00:00,1.404,82.8
2006-09-09 07:10:00,.792,225.2
2006-09-09 07:20:00,.792,37.94
2006-09-09 07:30:00,1.667,301.8
2006-09-09 07:40:00,.84,190.3
2006-09-09 07:50:00,.796,152.1
2006-09-09 08:00:00,1.366,160.5
2006-09-09 08:10:00,.848,198.6
2006-09-09 08:20:00,1.838,159.9
2006-09-09 08:30:00,3.091,107.5
2006-09-09 08:40:00,4.338,162.2
2006-09-09 08:50:00,2.761,261.5
2006-09-09 09:00:00,2.655,271.3
2006-09-09 09:10:00,3.147,232.5
2006-09-09 09:20:00,1.906,189.2
2006-09-09 09:30:00,1.893,330.5
2006-09-09 09:40:00,3.757,225.8
2006-09-09 09:50:00,3.814,232.8
2006-09-09 10:00:00,4.593,231.3
2006-09-09 10:10:00,3.048,184.4
2006-09-09 10:20:00,4.003,166.5
2006-09-09 10:30:00,5.735,146.1
2006-09-09 10:40:00,4.445,176.2
2006-09-09 10:50:00,4.131,240.5
2006-09-09 11:00:00,9.59,318
2006-09-09 11:10:00,8.03,307.7
2006-09-09 11:20:00,7.66,314.8
2006-09-09 11:30:00,3.71,333.8
2006-09-09 11:40:00,7.78,283.6
2006-09-09 11:50:00,8.06,310.9
2006-09-09 12:00:00,8.58,263
2006-09-09 12:10:00,8.34,287.1
2006-09-09 12:20:00,7.99,312.1
2006-09-09 12:30:00,7.16,293.3
2006-09-09 12:40:00,7.58,309.3
2006-09-09 12:50:00,5.423,300.7
2006-09-09 13:00:00,6.826,289
2006-09-09 13:10:00,6.781,266.3
2006-09-09 13:20:00,7.64,210.2
2006-09-09 13:30:00,8.52,276.3
2006-09-09 13:40:00,10.58,296.8
2006-09-09 13:50:00,9.06,300.4
2006-09-09 14:00:00,9.63,290.5
2006-09-09 14:10:00,7.83,294.1
2006-09-09 14:20:00,9.51,298.6
2006-09-09 14:30:00,7.05,286.2
2006-09-09 14:40:00,6.335,244.7
2006-09-09 14:50:00,9.59,287.8
2006-09-09 15:00:00,7.47,274.6
2006-09-09 15:10:00,7.21,284.9
2006-09-09 15:20:00,12.49,309.4
2006-09-09 15:30:00,12.09,323
2006-09-09 15:40:00,9.76,322.8
2006-09-09 15:50:00,12.22,321.6
2006-09-09 16:00:00,11.44,321.4
2006-09-09 16:10:00,9.35,326.2
2006-09-09 16:20:00,8.47,325
2006-09-09 16:30:00,6.734,316.4
2006-09-09 16:40:00,6.421,283.8
2006-09-09 16:50:00,6.48,335.1
2006-09-09 17:00:00,4.656,356.4
2006-09-09 17:10:00,3.125,3.93
2006-09-09 17:20:00,4.466,5.165
2006-09-09 17:30:00,3.845,358
2006-09-09 17:40:00,2.371,7.89
2006-09-09 17:50:00,2.812,341.6
2006-09-09 18:00:00,2.837,332.9
2006-09-09 18:10:00,1.215,346.7
2006-09-09 18:20:00,.983,274.8
2006-09-09 18:30:00,1.055,81.4
2006-09-09 18:40:00,1.853,353.9
2006-09-09 18:50:00,2.875,346.2
2006-09-09 19:00:00,4.071,9.54
2006-09-09 19:10:00,4.144,.762
2006-09-09 19:20:00,3.981,352.6
2006-09-09 19:30:00,5.033,347
2006-09-09 19:40:00,3.873,359.5
2006-09-09 19:50:00,3.613,5.621
2006-09-09 20:00:00,1.152,218.3
2006-09-09 20:10:00,3.297,349.7
2006-09-09 20:20:00,2.953,324.3
2006-09-09 20:30:00,6.42,349.8
2006-09-09 20:40:00,5.076,6.032
2006-09-09 20:50:00,3.62,346
2006-09-09 21:00:00,1.01,206.5
2006-09-09 21:10:00,2.884,111.8
2006-09-09 21:20:00,1.417,56.32
2006-09-09 21:30:00,.792,104.5
2006-09-09 21:40:00,4.694,127.8
2006-09-09 21:50:00,1.702,44.07
2006-09-09 22:00:00,.858,359.9
2006-09-09 22:10:00,.792,183.8
2006-09-09 22:20:00,1.411,99.4
2006-09-09 22:30:00,2.404,111.9
2006-09-09 22:40:00,2.486,101.9
2006-09-09 22:50:00,1.358,48.71
2006-09-09 23:00:00,1.631,42.75
2006-09-09 23:10:00,1.672,83
2006-09-09 23:20:00,1.626,91.1
2006-09-09 23:30:00,1.007,49.73
2006-09-09 23:40:00,1.065,123.5
2006-09-09 23:50:00,.896,58.59
2006-09-10 00:00:00,.792,40.16
2006-09-10 00:10:00,1.107,30.86
2006-09-10 00:20:00,.921,54.95
2006-09-10 00:30:00,.792,62.4
2006-09-10 00:40:00,.986,28.45
2006-09-10 00:50:00,2.08,112.3
2006-09-10 01:00:00,1.326,247.5
2006-09-10 01:10:00,.803,36.49
2006-09-10 01:20:00,.973,159
2006-09-10 01:30:00,2.411,100.4
2006-09-10 01:40:00,3.013,106.9
2006-09-10 01:50:00,1.136,43.43
2006-09-10 02:00:00,.792,4.165
2006-09-10 02:10:00,2.212,9.3
2006-09-10 02:20:00,3.073,9.68
2006-09-10 02:30:00,3.089,5.659
2006-09-10 02:40:00,1.309,357.3
2006-09-10 02:50:00,2.948,6.21
2006-09-10 03:00:00,3.174,359
2006-09-10 03:10:00,.792,137
2006-09-10 03:20:00,1.977,357.8
2006-09-10 03:30:00,2.572,17.97
2006-09-10 03:40:00,.792,329.8
2006-09-10 03:50:00,.792,140.7
2006-09-10 04:00:00,2.549,87.3
2006-09-10 04:10:00,.794,209
2006-09-10 04:20:00,1.115,82.1
2006-09-10 04:30:00,.899,93.1
2006-09-10 04:40:00,1.24,117.6
2006-09-10 04:50:00,1.463,164.6
2006-09-10 05:00:00,1.765,76.1
2006-09-10 05:10:00,.794,188.9
2006-09-10 05:20:00,3.386,75.5
2006-09-10 05:30:00,.792,46.58
2006-09-10 05:40:00,.793,312.6
2006-09-10 05:50:00,2.239,69.89
2006-09-10 06:00:00,1.255,43.11
2006-09-10 06:10:00,1.139,22.41
2006-09-10 06:20:00,1.83,133.9
2006-09-10 06:30:00,1.133,110
2006-09-10 06:40:00,1.032,42.84
2006-09-10 06:50:00,1.137,357.2
2006-09-10 07:00:00,.864,54.32
2006-09-10 07:10:00,.792,81.6
2006-09-10 07:20:00,1.459,136.5
2006-09-10 07:30:00,.997,302.1
2006-09-10 07:40:00,1.737,214.7
2006-09-10 07:50:00,1.689,160.6
2006-09-10 08:00:00,.822,223.4
2006-09-10 08:10:00,2.046,120.8
2006-09-10 08:20:00,3.535,190.9
2006-09-10 08:30:00,1.639,194.8
2006-09-10 08:40:00,2.884,345.5
2006-09-10 08:50:00,2.526,240.6
2006-09-10 09:00:00,4.212,213.6
2006-09-10 09:10:00,3.272,267.5
2006-09-10 09:20:00,4.711,275.6
2006-09-10 09:30:00,7.33,282
2006-09-10 09:40:00,5.699,274.6
2006-09-10 09:50:00,3.279,267.6
2006-09-10 10:00:00,5.715,310.7
2006-09-10 10:10:00,4.695,326.9
2006-09-10 10:20:00,8.35,283.7
2006-09-10 10:30:00,10.2,285.9
2006-09-10 10:40:00,10.37,306.4
2006-09-10 10:50:00,9.62,286.2
2006-09-10 11:00:00,9.9,292.2
2006-09-10 11:10:00,7.87,291.4
2006-09-10 11:20:00,7.06,297.1
2006-09-10 11:30:00,9.52,291.6
2006-09-10 11:40:00,8.97,276.4
2006-09-10 11:50:00,8.77,288.1
2006-09-10 12:00:00,8.05,264
2006-09-10 12:10:00,7.83,298
2006-09-10 12:20:00,6.661,304.3
2006-09-10 12:30:00,9.37,290.6
2006-09-10 12:40:00,10.79,276.7
2006-09-10 12:50:00,11.02,284.8
2006-09-10 13:00:00,9.94,287.5
2006-09-10 13:10:00,9.73,301.9
2006-09-10 13:20:00,6.329,316.7
