Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-05-01 19:10:00,7.680, 5.814, 5.948,5.948
2006-05-01 19:20:00,8.230, 7.347, 6.725,6.725
2006-05-01 19:30:00,8.940, 9.429,10.348,10.348
2006-05-01 19:40:00,8.570, 8.286, 8.536,8.536
2006-05-01 19:50:00,7.890, 6.393, 5.735,5.735
2006-05-01 20:00:00,7.530, 5.502, 5.404,5.404
2006-05-01 20:10:00,7.630, 5.697, 2.298,2.298
2006-05-01 20:20:00,7.450, 5.319, 5.115,5.115
2006-05-01 20:30:00,7.410, 5.250, 4.692,4.692
2006-05-01 20:40:00,7.260, 4.932, 0.318,0.318
2006-05-01 20:50:00,6.820, 4.023, 3.281,3.281
2006-05-01 21:00:00,6.900, 4.173, 3.718,3.718
2006-05-01 21:10:00,5.580, 2.031, 1.572,1.572
2006-05-01 21:20:00,3.870, 0.402, 0.385,0.385
2006-05-01 21:30:00,3.270, 0.000, 0.000,0.000
2006-05-01 21:40:00,5.610, 2.079, 2.757,2.757
2006-05-01 21:50:00,7.700, 5.868, 3.403,3.403
2006-05-01 22:00:00,7.660, 5.778, 2.606,2.606
2006-05-01 22:10:00,4.680, 1.077, 0.796,0.796
2006-05-01 22:20:00,3.990, 0.492, 0.000,0.000
2006-05-01 22:30:00,3.650, 0.252, 0.000,0.000
2006-05-01 22:40:00,4.950, 1.356, 1.876,1.876
2006-05-01 22:50:00,5.510, 1.950, 1.678,1.678
2006-05-01 23:00:00,5.450, 1.872, 1.384,1.384
2006-05-01 23:10:00,8.070, 6.957, 6.509,6.509
2006-05-01 23:20:00,10.790,16.578,13.481,13.481
2006-05-01 23:30:00,10.230,14.352,13.867,13.867
2006-05-01 23:40:00,7.110, 4.713, 5.087,5.087
2006-05-01 23:50:00,5.530, 2.016, 0.327,0.327
2006-05-02 00:00:00,5.060, 1.488, 1.102,1.102
2006-05-02 00:10:00,5.880, 2.526, 3.360,3.360
2006-05-02 00:20:00,6.810, 4.080, 3.998,3.998
2006-05-02 00:30:00,6.180, 2.988, 2.855,2.855
2006-05-02 00:40:00,8.870, 9.423, 8.607,8.607
2006-05-02 00:50:00,9.830,12.909,13.845,13.845
2006-05-02 01:00:00,8.820, 9.291, 7.028,7.028
2006-05-02 01:10:00,3.810, 0.387, 0.000,0.000
2006-05-02 01:20:00,3.350, 0.057, 0.000,0.000
2006-05-02 01:30:00,3.000, 0.000, 0.000,0.000
2006-05-02 01:40:00,3.930, 0.468, 0.154,0.154
2006-05-02 01:50:00,5.810, 2.445, 2.760,2.760
2006-05-02 02:00:00,6.550, 3.558, 4.149,4.149
2006-05-02 02:10:00,5.270, 1.710, 0.000,0.000
2006-05-02 02:20:00,4.240, 0.684, 1.132,1.132
2006-05-02 02:30:00,3.490, 0.156, 0.220,0.220
2006-05-02 02:40:00,3.670, 0.285, 0.184,0.184
2006-05-02 02:50:00,4.170, 0.636, 0.989,0.989
2006-05-02 03:00:00,4.230, 0.681, 0.721,0.721
2006-05-02 03:10:00,4.050, 0.555, 0.604,0.604
2006-05-02 03:20:00,4.070, 0.564, 0.000,0.000
2006-05-02 03:30:00,5.110, 1.551, 0.000,0.000
2006-05-02 03:40:00,5.260, 1.710, 2.560,2.560
2006-05-02 03:50:00,4.840, 1.272, 0.834,0.834
2006-05-02 04:00:00,4.260, 0.702, 2.070,2.070
2006-05-02 04:10:00,3.620, 0.252, 0.342,0.342
2006-05-02 04:20:00,3.270, 0.000, 0.000,0.000
2006-05-02 04:30:00,3.160, 0.000, 0.000,0.000
2006-05-02 04:40:00,3.320, 0.042, 0.000,0.000
2006-05-02 04:50:00,3.610, 0.240, 0.000,0.000
2006-05-02 05:00:00,3.840, 0.405, 0.138,0.138
2006-05-02 05:10:00,4.220, 0.675, 0.475,0.475
2006-05-02 05:20:00,4.760, 1.191, 1.117,1.117
2006-05-02 05:30:00,5.140, 1.581, 1.574,1.574
2006-05-02 05:40:00,5.450, 1.914, 2.347,2.347
2006-05-02 05:50:00,5.800, 2.439, 2.306,2.306
2006-05-02 06:00:00,6.060, 2.829, 1.480,1.480
2006-05-02 06:10:00,6.300, 3.180, 2.981,2.981
2006-05-02 06:20:00,6.380, 3.297, 2.818,2.818
2006-05-02 06:30:00,6.380, 3.294, 2.781,2.781
2006-05-02 06:40:00,6.390, 3.306, 3.131,3.131
2006-05-02 06:50:00,6.300, 3.171, 3.507,3.507
2006-05-02 07:00:00,6.250, 3.093, 2.625,2.625
2006-05-02 07:10:00,6.210, 3.039, 1.929,1.929
2006-05-02 07:20:00,6.270, 3.129, 2.348,2.348
2006-05-02 07:30:00,6.340, 3.231, 3.987,3.987
2006-05-02 07:40:00,6.560, 3.579, 3.362,3.362
2006-05-02 07:50:00,7.050, 4.614, 4.394,4.394
2006-05-02 08:00:00,7.280, 5.097, 5.129,5.129
2006-05-02 08:10:00,7.540, 5.628, 5.646,5.646
2006-05-02 08:20:00,7.610, 5.787, 5.420,5.420
2006-05-02 08:30:00,7.510, 5.571, 5.797,5.797
2006-05-02 08:40:00,7.430, 5.406, 5.422,5.422
2006-05-02 08:50:00,7.350, 5.247, 0.734,0.734
2006-05-02 09:00:00,7.140, 4.800, 3.778,3.778
2006-05-02 09:10:00,6.840, 4.152, 3.202,3.202
2006-05-02 09:20:00,6.420, 3.351, 2.959,2.959
2006-05-02 09:30:00,6.040, 2.778, 3.225,3.225
2006-05-02 09:40:00,5.780, 2.394, 2.270,2.270
2006-05-02 09:50:00,5.880, 2.544, 2.285,2.285
2006-05-02 10:00:00,6.320, 3.201, 0.000,0.000
2006-05-02 10:10:00,6.610, 3.657, 1.828,1.828
2006-05-02 10:20:00,6.770, 4.002, 3.161,3.161
2006-05-02 10:30:00,6.890, 4.254, 2.150,2.150
2006-05-02 10:40:00,6.930, 4.344, 4.278,4.278
2006-05-02 10:50:00,6.950, 4.374, 3.842,3.842
2006-05-02 11:00:00,6.850, 4.164, 4.133,4.133
2006-05-02 11:10:00,6.570, 3.579, 0.028,0.028
2006-05-02 11:20:00,6.350, 3.243, 3.567,3.567
2006-05-02 11:30:00,6.260, 3.102, 3.027,3.027
2006-05-02 11:40:00,6.350, 3.234, 1.462,1.462
2006-05-02 11:50:00,6.530, 3.510, 3.969,3.969
2006-05-02 12:00:00,6.690, 3.837, 4.500,4.500
2006-05-02 12:10:00,6.810, 4.077, 3.611,3.611
2006-05-02 12:20:00,6.920, 4.317, 2.286,2.286
2006-05-02 12:30:00,7.010, 4.503, 3.343,3.343
2006-05-02 12:40:00,7.030, 4.551, 3.978,3.978
2006-05-02 12:50:00,7.110, 4.713, 3.106,3.106
2006-05-02 13:00:00,7.270, 5.055, 4.498,4.498
2006-05-02 13:10:00,7.420, 5.367, 5.906,5.906
2006-05-02 13:20:00,7.430, 5.394, 4.977,4.977
2006-05-02 13:30:00,7.440, 5.418, 5.667,5.667
2006-05-02 13:40:00,7.430, 5.382, 5.195,5.195
2006-05-02 13:50:00,7.320, 5.160, 4.782,4.782
2006-05-02 14:00:00,7.440, 5.409, 5.306,5.306
2006-05-02 14:10:00,7.890, 6.519, 7.199,7.199
2006-05-02 14:20:00,8.390, 7.929, 8.807,8.807
2006-05-02 14:30:00,8.860, 9.345,11.083,11.083
2006-05-02 14:40:00,9.050,10.002, 7.842,7.842
2006-05-02 14:50:00,9.030, 9.903, 9.591,9.591
2006-05-02 15:00:00,9.500,11.595,10.818,10.818
2006-05-02 15:10:00,9.620,12.003, 8.380,8.380
2006-05-02 15:20:00,8.990, 9.774, 8.036,8.036
2006-05-02 15:30:00,8.360, 7.800, 8.320,8.320
2006-05-02 15:40:00,7.550, 5.610, 5.927,5.927
2006-05-02 15:50:00,6.480, 3.414, 3.685,3.685
2006-05-02 16:00:00,5.680, 2.229, 0.736,0.736
2006-05-02 16:10:00,5.250, 1.674, 1.870,1.870
2006-05-02 16:20:00,4.700, 1.110, 0.671,0.671
2006-05-02 16:30:00,4.270, 0.696, 0.221,0.221
2006-05-02 16:40:00,4.110, 0.582, 0.000,0.000
2006-05-02 16:50:00,4.150, 0.615, 0.000,0.000
2006-05-02 17:00:00,4.590, 0.996, 0.000,0.000
2006-05-02 17:10:00,5.410, 1.839, 1.673,1.673
2006-05-02 17:20:00,6.220, 3.003, 2.195,2.195
2006-05-02 17:30:00,6.620, 3.621, 2.846,2.846
2006-05-02 17:40:00,7.330, 5.094, 4.913,4.913
2006-05-02 17:50:00,8.840, 9.075, 6.636,6.636
2006-05-02 18:00:00,8.540, 8.193, 7.819,7.819
2006-05-02 18:10:00,8.840, 9.042, 7.102,7.102
2006-05-02 18:20:00,10.000,13.170,13.911,13.911
2006-05-02 18:30:00,9.900,12.747,11.411,11.411
2006-05-02 18:40:00,10.010,13.188,14.136,14.136
2006-05-02 18:50:00,10.090,13.470,10.266,10.266
2006-05-02 19:00:00,10.330,14.415,11.903,11.903
2006-05-02 19:10:00,10.540,15.240,13.715,13.715
2006-05-02 19:20:00,10.380,14.616,13.950,13.950
2006-05-02 19:30:00,10.190,13.833,12.752,12.752
2006-05-02 19:40:00,10.550,15.264,15.148,15.148
2006-05-02 19:50:00,13.750,26.901,25.156,25.156
2006-05-02 20:00:00,9.840,12.537,12.951,12.951
2006-05-02 20:10:00,9.710,12.045,12.035,12.035
2006-05-02 20:20:00,10.560,15.351,14.631,14.631
2006-05-02 20:30:00,8.960, 9.399, 7.045,7.045
2006-05-02 20:40:00,10.360,14.538,17.717,17.717
2006-05-02 20:50:00,11.350,18.498,18.469,18.469
2006-05-02 21:00:00,9.640,11.832,11.515,11.515
2006-05-02 21:10:00,8.450, 7.899, 8.478,8.478
2006-05-02 21:20:00,9.140,10.050, 9.424,9.424
2006-05-02 21:30:00,8.510, 8.037, 4.856,4.856
2006-05-02 21:40:00,7.670, 5.739, 5.183,5.183
2006-05-02 21:50:00,6.330, 3.123, 2.326,2.326
2006-05-02 22:00:00,5.070, 1.461, 1.666,1.666
2006-05-02 22:10:00,4.580, 0.960, 0.074,0.074
2006-05-02 22:20:00,6.030, 2.700, 0.000,0.000
2006-05-02 22:30:00,6.620, 3.594, 0.000,0.000
2006-05-02 22:40:00,5.390, 1.791, 1.229,1.229
2006-05-02 22:50:00,4.960, 1.353, 0.828,0.828
2006-05-02 23:00:00,5.410, 1.812, 2.012,2.012
2006-05-02 23:10:00,6.690, 3.747, 3.620,3.620
2006-05-02 23:20:00,9.780,12.423, 9.903,9.903
2006-05-02 23:30:00,8.440, 7.965, 8.271,8.271
2006-05-02 23:40:00,7.590, 5.643, 4.515,4.515
2006-05-02 23:50:00,7.220, 4.887, 4.971,4.971
2006-05-03 00:00:00,7.260, 4.953, 5.191,5.191
2006-05-03 00:10:00,7.010, 4.446, 3.596,3.596
2006-05-03 00:20:00,6.330, 3.174, 2.949,2.949
2006-05-03 00:30:00,5.990, 2.667, 2.400,2.400
2006-05-03 00:40:00,5.580, 2.064, 1.417,1.417
2006-05-03 00:50:00,5.340, 1.764, 1.141,1.141
2006-05-03 01:00:00,4.800, 1.212, 0.816,0.816
2006-05-03 01:10:00,3.620, 0.240, 0.656,0.656
2006-05-03 01:20:00,3.110, 0.000, 0.000,0.000
2006-05-03 01:30:00,3.340, 0.039, 0.548,0.548
2006-05-03 01:40:00,1.970, 0.000, 0.000,0.000
2006-05-03 01:50:00,1.410, 0.000, 0.000,0.000
2006-05-03 02:00:00,1.090, 0.000, 0.000,0.000
2006-05-03 02:10:00,0.890, 0.000, 0.000,0.000
2006-05-03 02:20:00,2.200, 0.000, 0.000,0.000
2006-05-03 02:30:00,2.700, 0.000, 0.000,0.000
2006-05-03 02:40:00,3.800, 0.360, 0.000,0.000
2006-05-03 02:50:00,5.860, 2.475, 2.005,2.005
2006-05-03 03:00:00,7.540, 5.559, 5.436,5.436
2006-05-03 03:10:00,9.490,11.478,11.843,11.843
2006-05-03 03:20:00,9.450,11.328,13.317,13.317
2006-05-03 03:30:00,8.720, 8.784, 6.615,6.615
2006-05-03 03:40:00,7.960, 6.672, 6.302,6.302
2006-05-03 03:50:00,8.770, 8.955, 6.169,6.169
2006-05-03 04:00:00,10.060,13.665,14.462,14.462
2006-05-03 04:10:00,10.600,15.819,14.455,14.455
2006-05-03 04:20:00,10.540,15.546,14.326,14.326
2006-05-03 04:30:00,10.460,15.252,12.082,12.082
2006-05-03 04:40:00,10.680,16.122,15.130,15.130
2006-05-03 04:50:00,10.840,16.788,17.918,17.918
2006-05-03 05:00:00,11.030,17.556,17.722,17.722
2006-05-03 05:10:00,10.610,15.867,14.237,14.237
2006-05-03 05:20:00,10.270,14.508,12.660,12.660
2006-05-03 05:30:00,9.750,12.468,12.221,12.221
2006-05-03 05:40:00,9.260,10.731,11.947,11.947
2006-05-03 05:50:00,9.520,11.673, 9.182,9.182
2006-05-03 06:00:00,9.400,11.229,11.117,11.117
2006-05-03 06:10:00,8.780, 9.033, 7.384,7.384
2006-05-03 06:20:00,8.300, 7.665, 6.801,6.801
2006-05-03 06:30:00,8.340, 7.779, 5.983,5.983
2006-05-03 06:40:00,8.370, 7.872, 7.775,7.775
2006-05-03 06:50:00,8.630, 8.601, 6.966,6.966
2006-05-03 07:00:00,8.600, 8.499, 8.778,8.778
2006-05-03 07:10:00,8.250, 7.533, 5.942,5.942
2006-05-03 07:20:00,7.530, 5.598, 0.624,0.624
2006-05-03 07:30:00,7.000, 4.479, 4.968,4.968
2006-05-03 07:40:00,6.750, 3.948, 3.786,3.786
2006-05-03 07:50:00,6.470, 3.414, 1.761,1.761
2006-05-03 08:00:00,6.100, 2.856, 3.103,3.103
2006-05-03 08:10:00,5.910, 2.562, 2.449,2.449
2006-05-03 08:20:00,5.880, 2.526, 2.706,2.706
2006-05-03 08:30:00,5.700, 2.250, 2.011,2.011
2006-05-03 08:40:00,5.370, 1.803, 1.452,1.452
2006-05-03 08:50:00,5.170, 1.602, 0.000,0.000
2006-05-03 09:00:00,4.980, 1.404, 1.097,1.097
2006-05-03 09:10:00,4.920, 1.344, 0.000,0.000
2006-05-03 09:20:00,4.790, 1.209, 0.738,0.738
2006-05-03 09:30:00,4.800, 1.218, 0.949,0.949
2006-05-03 09:40:00,4.900, 1.320, 1.706,1.706
2006-05-03 09:50:00,4.960, 1.386, 0.000,0.000
2006-05-03 10:00:00,5.110, 1.545, 0.709,0.709
2006-05-03 10:10:00,5.250, 1.686, 0.000,0.000
2006-05-03 10:20:00,5.660, 2.211, 2.621,2.621
2006-05-03 10:30:00,6.030, 2.751, 2.435,2.435
2006-05-03 10:40:00,5.980, 2.682, 2.315,2.315
2006-05-03 10:50:00,5.730, 2.301, 1.251,1.251
2006-05-03 11:00:00,5.400, 1.836, 1.596,1.596
2006-05-03 11:10:00,5.120, 1.542, 0.000,0.000
2006-05-03 11:20:00,4.830, 1.245, 0.843,0.843
2006-05-03 11:30:00,4.660, 1.068, 0.720,0.720
2006-05-03 11:40:00,4.460, 0.867, 0.739,0.739
2006-05-03 11:50:00,4.230, 0.675, 0.723,0.723
2006-05-03 12:00:00,4.080, 0.564, 0.618,0.618
2006-05-03 12:10:00,4.040, 0.537, 0.273,0.273
2006-05-03 12:20:00,4.080, 0.567, 0.204,0.204
2006-05-03 12:30:00,4.010, 0.516, 0.000,0.000
2006-05-03 12:40:00,3.830, 0.390, 0.000,0.000
2006-05-03 12:50:00,3.580, 0.216, 0.000,0.000
2006-05-03 13:00:00,3.430, 0.114, 0.000,0.000
2006-05-03 13:10:00,3.390, 0.081, 0.544,0.544
2006-05-03 13:20:00,3.100, 0.000, 0.000,0.000
2006-05-03 13:30:00,2.940, 0.000, 0.000,0.000
2006-05-03 13:40:00,3.580, 0.219, 0.259,0.259
2006-05-03 13:50:00,4.320, 0.741, 1.677,1.677
